gender;income_type;education;age_group;dob_years;family_status;children;education_id;family_status_id;debt;total_income;years_employed;purpose;total_income_group
M;employee;secondary education;young adult;24;civil partnership;1;1;1;0;23489,395;3,618501353;wedding ceremony;income between 20k to 39k
F;employee;secondary education;older adult;57;married;0;1;0;0;64945,609;3,664827217;real estate transactions;income between 40k to 79k
F;employee;bachelor's degree;adult;47;civil partnership;0;0;1;0;32750,228;8,85870644;wedding ceremony;income between 20k to 39k
F;civil servant;bachelor's degree;adult;31;civil partnership;0;0;1;0;15520,255;2,874280478;housing transactions;income less than 20000
F;employee;secondary education;adult;33;married;0;1;0;0;24073,622;4,69222509;housing transactions;income between 20k to 39k
M;business;some college;young adult;28;unmarried;0;2;4;1;17112,107;0,550154834;real estate transactions;income less than 20000
F;employee;bachelor's degree;adult;48;divorced;1;0;3;0;40036,682;3,738464491;purchase of a car;income between 40k to 79k
M;employee;bachelor's degree;young adult;27;married;1;0;0;0;52598,995;2,43500308;real estate transactions;income between 40k to 79k
F;employee;bachelor's degree;adult;41;married;1;0;0;0;28158,254;21,65725074;real estate transactions;income between 20k to 39k
M;business;secondary education;adult;40;civil partnership;3;1;1;0;34815,92689;6,10869478;housing transactions;income between 20k to 39k
F;business;bachelor's degree;adult;43;married;2;0;0;0;35447,092;13,72983567;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;61;married;0;1;0;0;24307,045;9,650225528;getting an education;income between 20k to 39k
F;retiree;secondary education;older adult;62;married;0;1;0;0;22572,232;7,717587349;getting an education;income between 20k to 39k
F;civil servant;bachelor's degree;young adult;26;unmarried;0;0;4;0;15260,419;1,949055624;purchase of a car;income less than 20000
M;business;secondary education;older adult;56;married;0;1;0;0;24850,339;12,46419153;real estate transactions;income between 20k to 39k
F;employee;secondary education;older adult;50;married;1;1;0;0;12837,765;7,904499146;purchase of a car;income less than 20000
F;employee;secondary education;adult;35;married;0;1;0;0;10880,017;4,372867376;getting an education;income less than 20000
F;retiree;bachelor's degree;older adult;61;widow / widower;0;0;2;0;55671,132;14,8764345;housing transactions;income between 40k to 79k
F;business;bachelor's degree;young adult;26;civil partnership;2;0;1;0;41051,149;5,136010501;wedding ceremony;income between 40k to 79k
F;employee;bachelor's degree;older adult;55;married;0;0;0;0;23432,144;10,25741985;real estate transactions;income between 20k to 39k
M;business;bachelor's degree;adult;33;married;1;0;0;0;21327,518;2,244417482;purchase of a car;income between 20k to 39k
F;civil servant;bachelor's degree;adult;44;unmarried;1;0;4;0;21029,482;0,264815341;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;35;divorced;1;1;3;0;22483,81513;6,944397103;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;40;married;0;1;0;0;31852,125;1,84807041;getting an education;income between 20k to 39k
F;business;secondary education;adult;34;married;3;1;0;0;24959,428;7,864607418;getting an education;income between 20k to 39k
M;employee;secondary education;young adult;19;civil partnership;0;1;1;0;25609,72542;3,159699816;wedding ceremony;income between 20k to 39k
M;business;bachelor's degree;young adult;29;married;0;0;0;0;42071,14;7,56651654;getting an education;income between 40k to 79k
F;employee;secondary education;young adult;28;married;2;1;0;1;16817,222;2,205122153;purchase of a car;income less than 20000
M;retiree;bachelor's degree;older adult;58;married;0;0;0;0;14324,432;10,61633143;getting an education;income less than 20000
M;employee;secondary education;adult;43;civil partnership;1;1;1;0;37278,1;3,588751755;wedding ceremony;income between 20k to 39k
F;retiree;secondary education;older adult;64;married;0;1;0;1;4664,644;12,32128662;housing transactions;income less than 20000
F;business;bachelor's degree;adult;43;unmarried;0;0;4;0;41081,804;8,905665704;real estate transactions;income between 40k to 79k
M;employee;secondary education;young adult;25;married;0;1;0;0;25800,677;3,009619178;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;52;unmarried;0;1;4;0;18975,98;7,10855333;getting an education;income less than 20000
F;business;secondary education;young adult;29;married;0;1;0;0;13755,791;5,56179528;purchase of a car;income less than 20000
F;employee;bachelor's degree;adult;31;married;1;0;0;0;17299,359;2,554465988;housing transactions;income less than 20000
M;retiree;secondary education;older adult;60;unmarried;0;1;4;0;19056,298;8,848356224;housing transactions;income less than 20000
M;employee;secondary education;young adult;20;civil partnership;0;1;1;0;17257,277;2,024369532;housing transactions;income less than 20000
F;employee;secondary education;adult;40;married;0;1;0;0;12666,609;17,31250568;housing transactions;income less than 20000
F;business;some college;young adult;23;married;0;2;0;0;22709,149;3,139594944;housing transactions;income between 20k to 39k
F;retiree;bachelor's degree;older adult;62;married;0;0;0;0;11015,681;10,64334056;housing transactions;income less than 20000
F;business;bachelor's degree;older adult;50;married;0;0;0;0;30823,658;10,251271;getting an education;income between 20k to 39k
F;employee;secondary education;young adult;24;civil partnership;0;1;1;0;23313,49;7,183533334;wedding ceremony;income between 20k to 39k
F;employee;secondary education;young adult;22;unmarried;0;1;4;0;20837,034;0,516671891;housing transactions;income between 20k to 39k
M;business;secondary education;adult;40;married;2;1;0;0;48965,979;11,4296736;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;48;married;0;1;0;0;22483,81513;6,944397103;housing transactions;income between 20k to 39k
M;retiree;secondary education;older adult;63;married;0;1;0;0;11851,271;9,346933943;getting an education;income less than 20000
M;business;some college;young adult;27;unmarried;0;2;4;0;59789,946;4,447706563;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;39;divorced;2;1;3;0;19412,168;4,218024086;housing transactions;income less than 20000
F;business;bachelor's degree;adult;45;civil partnership;0;0;1;1;31171,23;19,3400006;wedding ceremony;income between 20k to 39k
F;retiree;secondary education;older adult;63;civil partnership;0;1;1;1;21037,5562;9,413129869;wedding ceremony;income between 20k to 39k
F;employee;secondary education;older adult;56;married;1;1;0;0;17302,987;5,125616234;purchase of a car;income less than 20000
F;retiree;secondary education;older adult;63;divorced;0;1;3;0;25031,876;3,349873299;real estate transactions;income between 20k to 39k
F;business;secondary education;adult;40;civil partnership;1;1;1;0;26387,04043;6,142550159;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;64;married;0;1;0;0;14714,65;12,32128662;real estate transactions;income less than 20000
F;employee;secondary education;adult;39;married;0;1;0;0;30829,864;1,608563873;getting an education;income between 20k to 39k
F;business;some college;young adult;20;unmarried;0;2;4;0;13028,532;1,639767273;housing transactions;income less than 20000
F;employee;secondary education;adult;32;married;1;1;0;0;45950,056;9,51787715;purchase of a car;income between 40k to 79k
F;retiree;secondary education;older adult;57;unmarried;0;1;4;0;21037,5562;9,413129869;real estate transactions;income between 20k to 39k
F;business;secondary education;young adult;20;unmarried;0;1;4;0;25795,595;0,305760379;purchase of a car;income between 20k to 39k
F;employee;some college;young adult;26;married;1;2;0;0;23344,393;1,667948338;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;52;civil partnership;0;1;1;0;14871,164;8,415200899;wedding ceremony;income less than 20000
M;business;bachelor's degree;older adult;56;married;0;0;0;0;39489,143;14,52836356;real estate transactions;income between 20k to 39k
M;employee;bachelor's degree;adult;42;widow / widower;2;0;2;0;16807,19;5,36615747;purchase of a car;income less than 20000
M;employee;secondary education;adult;40;married;0;1;0;0;18041,4;2,596192157;housing transactions;income less than 20000
F;civil servant;bachelor's degree;adult;38;civil partnership;0;0;1;0;38838,889;11,90546214;purchase of a car;income between 20k to 39k
F;civil servant;secondary education;older adult;51;married;0;1;0;0;28545,097;13,04270432;housing transactions;income between 20k to 39k
F;civil servant;bachelor's degree;adult;43;unmarried;1;0;4;0;29189,6;5,695661458;housing transactions;income between 20k to 39k
F;business;secondary education;adult;37;married;1;1;0;0;26387,04043;6,142550159;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;37;married;1;1;0;0;17271,187;5,592376027;housing transactions;income less than 20000
M;business;secondary education;young adult;19;civil partnership;0;1;1;0;14700,281;0,306199426;wedding ceremony;income less than 20000
M;employee;secondary education;older adult;61;married;0;1;0;0;18172,489;0,377081314;purchase of a car;income less than 20000
M;business;secondary education;adult;35;married;0;1;0;0;40867,235;11,39018753;housing transactions;income between 40k to 79k
F;employee;some college;young adult;24;unmarried;0;2;4;0;21852,577;2,420287872;housing transactions;income between 20k to 39k
F;business;secondary education;adult;40;married;0;1;0;0;33983,615;5,329130613;getting an education;income between 20k to 39k
F;civil servant;secondary education;adult;42;married;1;1;0;0;26203,839;2,851765343;getting an education;income between 20k to 39k
F;retiree;secondary education;elder;68;civil partnership;0;1;1;0;15710,518;19,34385045;wedding ceremony;income less than 20000
M;business;bachelor's degree;adult;37;married;2;0;0;0;33189,074;2,59146497;purchase of a car;income between 20k to 39k
F;business;secondary education;adult;39;married;1;1;0;0;20868,325;10,14511906;purchase of a car;income between 20k to 39k
F;civil servant;secondary education;adult;41;married;0;1;0;0;27896,256;3,019429172;real estate transactions;income between 20k to 39k
F;business;secondary education;young adult;27;unmarried;0;1;4;0;65312,878;0,827734628;getting an education;income between 40k to 79k
F;retiree;bachelor's degree;older adult;59;civil partnership;1;0;1;0;18796,992;10,0973909;wedding ceremony;income less than 20000
M;employee;secondary education;adult;35;married;2;1;0;0;25517,044;2,456940822;housing transactions;income between 20k to 39k
F;civil servant;secondary education;adult;31;civil partnership;1;1;1;0;22645,203;5,210112726;wedding ceremony;income between 20k to 39k
M;business;secondary education;adult;42;married;1;1;0;0;81617,15;12,3716195;real estate transactions;income between 80k to 120k
M;business;secondary education;adult;48;married;0;1;0;0;50212,205;1,017066434;housing transactions;income between 40k to 79k
F;retiree;primary education;older adult;58;widow / widower;0;3;2;0;19398,70206;7,820843011;getting an education;income less than 20000
F;employee;secondary education;adult;42;widow / widower;1;1;2;0;13875,237;1,131761988;housing transactions;income less than 20000
F;employee;secondary education;older adult;55;widow / widower;0;1;2;0;19304,713;12,15859904;purchase of a car;income less than 20000
M;employee;secondary education;young adult;29;married;1;1;0;0;57657,766;4,381103774;purchase of a car;income between 40k to 79k
F;employee;bachelor's degree;young adult;27;married;1;0;0;0;18803,632;0,822353497;real estate transactions;income less than 20000
